date,month,day,cf,income_item,expense_item,dedu_item,content,amount,payment_type,user,group,entry_date,update_date
2023/01/25,1,25,控除,,,所得税,知子,16970,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,その他控除,マッチング拠出,25320,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,支出,,特別費,,自動車保険,2870,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,支出,,特別費,,セーフティ保険,7090,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,収入,給与,,,2023年1月,516300,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,健康保険料,,26102,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,介護保険,,4373,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,厚生年金保険料,,48495,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,雇用保険,,2581,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,住民税,,27300,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,所得税,,19390,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/25,1,25,控除,,,その他控除,,300,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/25,2023/01/25
2023/01/24,1,24,支出,,副食物費,,マイバスケット,383,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/24,2023/01/24
2023/01/23,1,23,支出,,調味料,,ラム酒,795,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/23,2023/01/23
2023/01/23,1,23,支出,,保険・衛生費,,カヅキレイコ,2640,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/23,2023/01/23
2023/01/23,1,23,支出,,副食物費,,マイバスケット,598,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/23,2023/01/23
2023/01/23,1,23,支出,,副食物費,,生協1-4,3825,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/23,2023/01/23
2023/01/23,1,23,支出,,住宅・家具費,,生協1-4,6885,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/23,2023/01/23
2023/01/22,1,22,支出,,教養費,,鎌倉ホームコンサート食材,3066,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,副食物費,,モリ,1382,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,副食物費,,モリ,1382,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,交際費,,洋子お菓子ゆうパック,520,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,住宅・家具費,,島忠,3550,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,通信費,,ヤマト運輸,490,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,主食費2,,ランチ,1720,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,主食費2,,スタバ,455,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/22,1,22,支出,,職業費,,ボールペン,100,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/22,2023/01/22
2023/01/21,1,21,支出,,調味料,,友の会昆布、むしこんふ,950,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/21,1,21,支出,,副食物費,,友の会黒豆1キロ,400,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/21,1,21,支出,,副食物費,,イオン,2082,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/21,1,21,支出,,光熱費,,"灯油
105円/L 20L",2040,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/21,1,21,支出,,光熱費,,"灯油
105円/L 18L",1836,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/21,1,21,支出,,車関連費,,"ガソリン
154円/L 44.8L",6765,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/21,1,21,支出,,副食物費,,東急,631,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/21,2023/01/21
2023/01/20,1,20,支出,,衣服費,,ユニクロ,990,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/20,2023/01/20
2023/01/20,1,20,支出,,車関連費,,駐輪場,80,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/20,2023/01/20
2023/01/19,1,19,支出,,副食物費,,マイバスケット,595,モバイルSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/19,2023/01/19
2023/01/19,1,19,支出,,娯楽費,,Apple　Music,1680,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/19,2023/01/19
2023/01/19,1,19,支出,,衣服費,,Yogibo,13926,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/19,2023/01/19
2023/01/18,1,18,支出,,副食物費,,マイバスケット,383,モバイルSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/18,2023/01/18
2023/01/17,1,17,支出,,副食物費,,マイバスケット,277,モバイルSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/17,2023/01/17
2023/01/17,1,17,支出,,副食物費,,マルエツ,633,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/17,2023/01/17
2023/01/17,1,17,支出,,副食物費,,東急,429,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/17,2023/01/17
2023/01/16,1,16,支出,,副食物費,,マイバスケット,106,モバイルSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/16,2023/01/16
2023/01/16,1,16,支出,,副食物費,,生協,4918,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/16,2023/01/16
2023/01/15,1,15,支出,,教養費,,Suica,3000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/15,2023/01/15
2023/01/15,1,15,支出,,副食物費,,イオン,764,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/15,2023/01/15
2023/01/15,1,15,支出,,副食物費,,河野牛豚肉,1623,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/15,2023/01/15
2023/01/14,1,14,支出,,保険・衛生費,,ヘアカット,3300,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/14,2023/01/14
2023/01/14,1,14,支出,,特別費,,団体生命保険,3130,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/14,2023/01/14
2023/01/14,1,14,支出,,副食物費,,東急,1527,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/14,2023/01/14
2023/01/14,1,14,支出,,通信費,,DoComo,2972,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/14,2023/01/14
2023/01/14,1,14,支出,,職業費,,Office,990,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/14,2023/01/14
2023/01/13,1,13,支出,,住宅・家具費,,水道,6210,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/13,2023/01/13
2023/01/13,1,13,支出,,保険・衛生費,,のど飴,113,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/13,2023/01/13
2023/01/13,1,13,支出,,副食物費,,マイバスケット,106,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/13,2023/01/13
2023/01/13,1,13,支出,,通信費,,KDDI光,5942,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/13,2023/01/13
2023/01/13,1,13,支出,,住宅・家具費,,水道,6210,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/13,2023/01/13
2023/01/12,1,12,支出,,副食物費,,東急,1760,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/12,2023/01/12
2023/01/12,1,12,支出,,副食物費,,マイバスケット,106,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/12,2023/01/12
2023/01/12,1,12,支出,,通信費,,楽天モバイル,2180,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/12,2023/01/12
2023/01/11,1,11,支出,,副食物費,,イオン野菜,249,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/11,2023/01/11
2023/01/11,1,11,支出,,住宅・家具費,,イオン,349,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/11,2023/01/11
2023/01/11,1,11,支出,,特別費,,旅行用お土産,4805,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/11,2023/01/11
2023/01/11,1,11,支出,,調味料,,はちみつ,545,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/11,2023/01/11
2023/01/11,1,11,支出,,副食物費,,おむすび,460,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/11,2023/01/11
2023/01/10,1,10,支出,,光熱費,,"電気　12159
ガス　3925",16084,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/10,2023/01/10
2023/01/10,1,10,支出,,通信費,,封筒,70,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/10,2023/01/10
2023/01/10,1,10,支出,,通信費,,郵便,900,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/10,2023/01/10
2023/01/10,1,10,支出,,光熱費,,"電気　12159
ガス　3925",16084,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/10,2023/01/10
2023/01/10,1,10,支出,,職業費,,iCloud Drive,1300,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/10,2023/01/10
2023/01/09,1,9,支出,,保険・衛生費,,マスク　マツキヨ,1094,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,特別費,,旅行用容器　無印,390,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,特別費,,旅行用備品ダイソー,1650,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,特別費,,旅行用お土産、調味料　業務,3108,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,車関連費,,"ガソリン
159円",2000,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,副食物費,,生協1-2,4009,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,住宅・家具費,,生協1-2,438,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,車関連費,,郵送,470,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,主食費2,,うどん　藤のや,3520,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/09,1,9,支出,,車関連費,,ETC,1510,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/09,2023/01/09
2023/01/08,1,8,支出,,副食物費,,東急,1112,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/08,1,8,支出,,副食物費,,高野豆腐,654,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/08,1,8,支出,,副食物費,,旅行用お土産イオン,2964,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/08,1,8,支出,,副食物費,,アピタ,1188,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/08,1,8,支出,,副食物費,,パン屋,340,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/08,1,8,支出,,車関連費,,三浦縦貫道路,620,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/08,1,8,支出,,車関連費,,ETC,1200,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/08,2023/01/08
2023/01/07,1,7,支出,,副食物費,,イオン,1689,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/07,2023/01/07
2023/01/07,1,7,支出,,住宅・家具費,,ヨギボー,13926,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/07,2023/01/07
2023/01/07,1,7,支出,,副食物費,,丸井　お魚,6614,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/07,2023/01/07
2023/01/06,1,6,支出,,特別費,,"粗大ゴミ
電子レンジ
扇風機",700,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/06,2023/01/06
2023/01/06,1,6,支出,,副食物費,,マイバスケット,383,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/06,2023/01/06
2023/01/05,1,5,支出,,教育費,,ゆめ実授業料,153600,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/05,2023/01/05
2023/01/05,1,5,支出,,副食物費,,マイバスケット,383,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/05,2023/01/05
2023/01/05,1,5,支出,,通信費,,BB Excite,3743,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/05,2023/01/05
2023/01/04,1,4,支出,,副食物費,,生協1-1,3607,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/04,2023/01/04
2023/01/04,1,4,支出,,主食費2,,おにぎり,138,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/04,2023/01/04
2023/01/04,1,4,支出,,副食物費,,イオン,997,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/04,2023/01/04
2023/01/03,1,3,支出,,教養費,,Suica,3000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/03,2023/01/03
2023/01/03,1,3,支出,,主食費2,,マック,1260,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/03,2023/01/03
2023/01/03,1,3,支出,,副食物費,,東急,1032,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/03,2023/01/03
2023/01/03,1,3,支出,,副食物費,,ミスタードーナッツ,345,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/03,2023/01/03
2023/01/02,1,2,支出,,主食費2,,成城石井,452,モバイルSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/02,2023/01/02
2023/01/02,1,2,支出,,車関連費,,ETC小牧　横浜,5150,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/02,2023/01/02
2023/01/02,1,2,支出,,交際費,,年賀状50枚,3150,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/02,2023/01/02
2023/01/01,1,1,支出,,保険・衛生費,,アピタ歯ブラシ,775,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,副食物費,,アピタ歯ブラシ,845,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,調味料,,アピタ青のり,200,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,通信費,,楽天モバイル,2160,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,通信費,,楽天モバイル,2160,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,保険・衛生費,,アピタ歯ブラシ,775,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,副食物費,,アピタ歯ブラシ,845,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,調味料,,アピタ青のり,200,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,通信費,,楽天モバイル,2160,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,通信費,,楽天モバイル,2160,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,車関連費,,"ガソリン
152円/L",7632,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,主食費2,,コンビニ,665,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,娯楽費,,AppleMusic,1950,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2023/01/01,1,1,支出,,職業費,,Atok,330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2023/01/01,2023/01/01
2022/12/31,12,31,支出,,副食物費,,オヤツ,542,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/31,2022/12/31
2022/12/31,12,31,支出,,副食物費,,オヤツ,542,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/31,2022/12/31
2022/12/29,12,29,支出,,特別費,,宅急便,830,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/29,2022/12/29
2022/12/29,12,29,支出,,主食費1,,お寿司はるかと,2041,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/29,2022/12/29
2022/12/29,12,29,支出,,車関連費,,駐車場,2000,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/29,2022/12/29
2022/12/29,12,29,支出,,副食物費,,マルエツ,1907,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/29,2022/12/29
2022/12/29,12,29,支出,,車関連費,,ETC,9800,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/29,2022/12/29
2022/12/28,12,28,支出,,衣服費,,ユニクロ知子、ゆめ実,6960,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/28,2022/12/28
2022/12/28,12,28,支出,,副食物費,,モリ,1486,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/28,2022/12/28
2022/12/28,12,28,支出,,副食物費,,海鮮魚類,8335,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/28,2022/12/28
2022/12/28,12,28,支出,,車関連費,,"ガソリン
154円/L",3300,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/28,2022/12/28
2022/12/28,12,28,支出,,光熱費,,灯油,2020,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/28,2022/12/28
2022/12/28,12,28,支出,,光熱費,,灯油,1818,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/28,2022/12/28
2022/12/27,12,27,支出,,調味料,,イオン、バター,924,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/27,12,27,支出,,副食物費,,イオン,1070,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/27,12,27,支出,,教養費,,モディ　ダイソー,3656,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/27,12,27,支出,,特別費,,花束,3300,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/27,12,27,貯蓄,,,,ソニー生命,5623,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/27,12,27,支出,,教養費,,Audible,1500,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/27,12,27,貯蓄,,,,ソニー生命,22781,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/27,2022/12/27
2022/12/26,12,26,支出,,副食物費,,生協12-5,8248,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/26,2022/12/26
2022/12/26,12,26,支出,,調味料,,生協12-5,3669,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/26,2022/12/26
2022/12/26,12,26,支出,,主食費1,,生協12-5,646,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/26,2022/12/26
2022/12/26,12,26,支出,,車関連費,,車用ジャンプスターターバッテリー,7199,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/12/26,2022/12/26
